disc,distance,value,area,condition
MAX_hypoxia_1feb_22.oif,142.941,1768.358,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,144.184,1740.569,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,145.427,1732.41,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,146.67,1753.563,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,147.913,1773.854,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,149.156,1754.578,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,150.399,1729.28,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,151.642,1672.97,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,152.885,1652.475,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,154.128,1651.007,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,155.371,1639.024,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,156.614,1631.828,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,157.857,1646.65,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,159.1,1649.924,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,160.343,1655.191,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,161.586,1666.985,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,162.829,1660.458,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,164.072,1650.362,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,165.315,1634.617,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,166.558,1615.279,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,167.801,1626.624,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,169.044,1625.464,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,170.287,1609.013,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,171.53,1616.89,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,172.773,1610.663,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,174.016,1602.523,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,175.259,1628.18,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,176.502,1602.635,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,177.745,1593.528,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,178.988,1578.87,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,180.23,1559.458,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,181.473,1567.553,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,182.716,1588.3,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,183.959,1589.639,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,185.202,1574.628,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,186.445,1567.062,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,187.688,1564.062,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,188.931,1545.449,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,190.174,1552.768,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,191.417,1558.101,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,192.66,1569.756,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,193.903,1549.677,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,195.146,1523.058,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,196.389,1495.94,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,197.632,1482.161,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,198.875,1479.285,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,200.118,1471.961,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,201.361,1470.853,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,202.604,1466.605,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,203.847,1454.466,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,205.09,1441.778,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,206.333,1435.376,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,207.576,1408.573,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,208.819,1417.279,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,210.062,1408.449,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,211.305,1388.118,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,212.548,1381.954,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,213.791,1382.236,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,215.034,1382.516,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,216.277,1368.819,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,217.52,1340.112,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,218.762,1332.504,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,220.005,1319.899,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,221.248,1315.63,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,222.491,1335.161,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,223.734,1348.442,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,224.977,1378.168,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,226.22,1399.445,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,227.463,1394.427,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,228.706,1378.085,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,229.949,1369.713,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,231.192,1354.435,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,232.435,1317.267,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,233.678,1279.487,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,234.921,1249.864,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,236.164,1231.51,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,237.407,1235.902,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,238.65,1230.477,212143.101,hypoxia
MAX_hypoxia_1feb_22.oif,239.893,1228.405,212143.101,hypoxia
MAX_hypoxia_1feb_23.oif,0,1707.794,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,1.243,1674.36,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,2.486,1655.974,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,3.729,1648.385,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,4.972,1633.315,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,6.215,1627.209,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,7.458,1588.961,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,8.701,1549.96,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,9.944,1507.827,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,11.187,1486.553,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,12.43,1488.267,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,13.673,1497.362,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,14.916,1519.926,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,16.159,1538.941,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,17.402,1577.109,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,18.645,1577.904,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,19.888,1603.866,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,21.13,1638.176,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,22.373,1648.798,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,23.616,1702.682,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,24.859,1738.376,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,26.102,1812.76,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,27.345,1868.152,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,28.588,1932.229,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,29.831,1962.187,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,31.074,1978.378,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,32.317,2010.142,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,33.56,2050.678,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,34.803,2087.904,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,36.046,2112.802,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,37.289,2094.897,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,38.532,2099.652,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,39.775,2093.697,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,41.018,2083.454,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,42.261,2108.226,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,43.504,2154.834,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,44.747,2186.835,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,45.99,2197.647,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,47.233,2208.931,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,48.476,2212.713,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,49.719,2205.81,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,50.962,2216.656,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,52.205,2259.915,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,53.448,2286.247,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,54.691,2296.978,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,55.934,2344.793,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,57.177,2394.891,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,58.42,2428.528,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,59.662,2465.05,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,60.905,2512.635,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,62.148,2546.999,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,63.391,2548.115,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,64.634,2544.101,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,65.877,2591.277,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,67.12,2625.04,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,68.363,2638.312,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,69.606,2671.332,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,70.849,2726.033,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,72.092,2762.794,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,73.335,2747.136,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,74.578,2720.309,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,75.821,2711.482,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,77.064,2705.198,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,78.307,2707.343,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,79.55,2727.706,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,80.793,2792.005,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,82.036,2831.462,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,83.279,2858.973,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,84.522,2873.512,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,85.765,2940.171,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,87.008,2983.711,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,88.251,2995.881,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,89.494,3003.367,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,90.737,3010.167,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,91.98,3006.874,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,93.223,3026.009,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,94.466,3012.356,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,95.709,3057.123,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,96.952,3125.246,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,98.195,3154.214,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,99.438,3164.139,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,100.68,3164.682,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,101.923,3249.468,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,103.166,3373.374,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,104.409,3435.114,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,105.652,3475.578,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,106.895,3422.692,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,108.138,3361.321,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,109.381,3325.332,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,110.624,3292.133,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,111.867,3202.675,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,113.11,3091.302,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,114.353,3041.294,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,115.596,2998.19,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,116.839,2987.123,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,118.082,3024.037,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,119.325,3082.344,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,120.568,3059.898,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,121.811,3006.125,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,123.054,2996.943,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,124.297,3055.059,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,125.54,3044.201,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,126.783,3001.171,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,128.026,2981.869,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,129.269,2974.946,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,130.512,2950.793,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,131.755,2879.931,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,132.998,2864,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,134.241,2846.508,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,135.484,2861.9,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,136.727,2888.322,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,137.97,2895.402,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,139.212,2849.99,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,140.455,2812.824,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,141.698,2781.564,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,142.941,2711.12,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,144.184,2645.256,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,145.427,2600.411,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,146.67,2542.255,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,147.913,2503.174,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,149.156,2486.976,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,150.399,2519.156,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,151.642,2462.175,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,152.885,2390.895,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,154.128,2347.371,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,155.371,2374.3,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,156.614,2416.756,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,157.857,2405.528,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,159.1,2376.345,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,160.343,2318.595,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,161.586,2302.582,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,162.829,2273.874,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,164.072,2287.505,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,165.315,2298.958,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,166.558,2324.379,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,167.801,2297.487,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,169.044,2285.384,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,170.287,2278,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,171.53,2243.232,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,172.773,2257.35,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,174.016,2277.553,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,175.259,2268.354,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,176.502,2262.39,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,177.745,2252.982,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,178.988,2251.911,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,180.23,2220.135,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,181.473,2198.56,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,182.716,2196.707,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,183.959,2208.433,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,185.202,2193.646,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,186.445,2173.213,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,187.688,2163.153,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,188.931,2173.762,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,190.174,2167.904,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,191.417,2177.213,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,192.66,2155.287,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,193.903,2140.919,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,195.146,2126.078,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,196.389,2108.298,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,197.632,2090.148,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,198.875,2065.014,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,200.118,2065.659,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,201.361,2059.132,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,202.604,2035.875,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,203.847,2011.708,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,205.09,1969.712,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,206.333,1964.88,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,207.576,1947.117,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,208.819,1896.416,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,210.062,1854.506,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,211.305,1818.993,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,212.548,1770.032,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,213.791,1721.189,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,215.034,1691.532,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,216.277,1673.944,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,217.52,1669.313,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,218.762,1694.863,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,220.005,1754.526,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,221.248,1821.104,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,222.491,1848.981,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,223.734,1839.075,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,224.977,1840.534,204489.313,hypoxia
MAX_hypoxia_1feb_23.oif,226.22,1841.557,204489.313,hypoxia
MAX_hypoxia_1feb_24.oif,0,1232.94,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,1.243,1242.137,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,2.486,1271.862,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,3.729,1283.911,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,4.972,1314.421,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,6.215,1333.018,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,7.458,1364.047,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,8.701,1416.154,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,9.944,1443.007,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,11.187,1463.209,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,12.43,1508.064,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,13.673,1549.048,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,14.916,1584.825,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,16.159,1624.953,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,17.402,1663.968,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,18.645,1681.225,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,19.888,1712.531,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,21.13,1706.006,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,22.373,1701.865,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,23.616,1707.15,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,24.859,1735.029,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,26.102,1781.66,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,27.345,1798.749,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,28.588,1785.546,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,29.831,1819.15,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,31.074,1843.807,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,32.317,1872.704,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,33.56,1893.236,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,34.803,1931.466,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,36.046,1952.264,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,37.289,1998.251,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,38.532,1996.83,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,39.775,2020.184,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,41.018,2074.104,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,42.261,2094.406,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,43.504,2097.855,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,44.747,2128.982,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,45.99,2116.503,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,47.233,2120.642,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,48.476,2171.743,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,49.719,2223.575,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,50.962,2245.195,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,52.205,2244.729,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,53.448,2270.495,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,54.691,2311.527,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,55.934,2308.102,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,57.177,2274.99,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,58.42,2281.728,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,59.662,2360.241,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,60.905,2396.482,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,62.148,2390.264,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,63.391,2456.765,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,64.634,2505.4,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,65.877,2534.183,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,67.12,2551.787,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,68.363,2597.316,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,69.606,2664.405,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,70.849,2686.023,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,72.092,2718.988,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,73.335,2667.244,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,74.578,2651.87,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,75.821,2709.548,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,77.064,2836.592,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,78.307,2985.163,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,79.55,3107.079,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,80.793,3133.718,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,82.036,3144.204,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,83.279,3072.666,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,84.522,2958.629,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,85.765,2866.787,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,87.008,2777.14,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,88.251,2687.679,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,89.494,2639.009,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,90.737,2651.405,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,91.98,2714.661,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,93.223,2753.667,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,94.466,2773.137,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,95.709,2746.439,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,96.952,2721.03,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,98.195,2621.485,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,99.438,2579.801,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,100.68,2527.515,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,101.923,2444.145,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,103.166,2407.236,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,104.409,2372.142,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,105.652,2331.732,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,106.895,2259.631,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,108.138,2181.77,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,109.381,2143.886,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,110.624,2082.36,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,111.867,2039.674,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,113.11,1998.482,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,114.353,1974.408,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,115.596,1953.865,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,116.839,1951.058,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,118.082,1941.799,176003.132,hypoxia
