Id,Condition,Sex,Centroid Size,Log Centroid Size,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15
H_107M-WING,hypoxia,M,1.807378712,0.5918775699,0.84237,0.99975,0.80496,1.07457,0.73272,1.10037,0.78045,1.23325,0.81786,1.21648,0.92751,1.1494,1.04619,1.08876,1.07199,1.2526,1.05006,1.29001,1.23841,1.44997,1.16488,1.52479,1.77634,1.41643,1.95049,1.75183,1.80988,1.84729,1.26421,1.79569
H_108F-WING,hypoxia,F,2.04975103,0.7177183368,1.23196,0.80109,1.1352,0.84237,1.05264,0.83205,0.98814,0.97266,1.03587,0.98556,1.18423,1.00491,1.32484,1.0062,1.22938,1.22035,1.18165,1.23454,1.21906,1.50673,1.09392,1.49125,1.71829,1.86019,1.62928,2.2459,1.44481,2.2588,0.97008,1.81891
H_108M-WING,hypoxia,M,1.929224139,0.6571179218,1.10166,0.84753,1.03458,0.89526,0.95589,0.88881,0.93009,1.03458,0.97137,1.03587,1.11327,1.03845,1.25389,1.02942,1.18552,1.19455,1.1494,1.21648,1.24357,1.47319,1.14811,1.51318,1.77763,1.68733,1.77118,2.10142,1.60993,2.13754,1.1094,1.80859
H_109F-WING,hypoxia,F,2.194969285,0.7861680534,1.64218,2.01241,1.53898,2.0266,1.47964,2.09497,1.3429,1.99951,1.37515,1.95952,1.50157,1.8847,1.62025,1.7557,1.44094,1.64863,1.38418,1.66153,1.26679,1.38289,1.14681,1.44352,1.55317,0.76884,1.24615,0.47601,1.08231,0.55083,0.87849,1.22293
H_110M-WING,hypoxia,M,1.921212737,0.6529566206,0.93267,0.8901,1.032,0.87204,1.07457,0.81012,1.20616,0.8772,1.18294,0.90945,1.07715,1.01781,0.96105,1.10037,1.15069,1.18165,1.19842,1.15714,1.33645,1.3945,1.4461,1.34677,1.15069,1.95307,1.4719,2.18914,1.60219,2.08594,1.68862,1.50673
H_111F-WING,hypoxia,F,1.934978194,0.6600960573,1.90921,1.26937,1.85374,1.201,1.85245,1.11456,1.70539,1.08747,1.7041,1.13133,1.71313,1.29001,1.75183,1.4203,1.54801,1.37386,1.51447,1.32613,1.2655,1.41643,1.21906,1.30807,1.11972,1.96726,0.67338,1.96984,0.62694,1.80085,0.92364,1.26937
H_112M-WING,hypoxia,M,1.944137558,0.6648184639,0.72756,1.23712,0.72885,1.32355,0.68112,1.39192,0.78561,1.49254,0.81657,1.45771,0.88881,1.33129,0.95847,1.20487,1.07844,1.35193,1.06812,1.40353,1.35064,1.4719,1.31968,1.58413,1.80859,1.1094,2.13883,1.3687,2.08465,1.52737,1.5364,1.78021
H_113M-WING,hypoxia,M,1.871232242,0.6265971666,1.47835,0.85785,1.54543,0.92106,1.62412,0.91977,1.64605,1.06425,1.6009,1.06941,1.45642,1.05006,1.31581,1.0191,1.37515,1.19713,1.42288,1.22164,1.31968,1.48738,1.42933,1.54414,0.77271,1.63057,0.79464,2.0395,0.94815,2.09626,1.46932,1.80472
H_114M-WING,hypoxia,M,1.846926973,0.6135231625,0.83721,1.03587,0.90429,0.99588,0.93396,0.92364,1.06812,0.94815,1.05651,0.98298,0.99588,1.11198,0.9288,1.23067,1.11198,1.2397,1.14294,1.2139,1.33645,1.38805,1.41514,1.31839,1.31323,1.95049,1.68217,2.08852,1.77376,1.96468,1.69249,1.3945
H_116F-WING,hypoxia,F,2.278875319,0.8236820401,0.62049,1.73377,0.61146,1.63315,0.56244,1.56478,0.65532,1.42675,0.69015,1.46416,0.7869,1.60348,0.90429,1.74796,1.00104,1.55188,0.98298,1.49383,1.29775,1.3816,1.24357,1.2526,1.9234,1.72603,2.24332,1.41256,2.17108,1.24486,1.48351,1.00104
H_118F-WING,hypoxia,F,2.126958191,0.7546928796,1.201,2.04724,1.1094,1.99177,1.02684,1.99822,0.97266,1.85245,1.02426,1.84084,1.17907,1.84213,1.33129,1.84084,1.25647,1.64347,1.19842,1.62541,1.27324,1.32355,1.14294,1.29646,1.85374,1.03974,1.80085,0.62307,1.62025,0.58824,1.06554,0.97008
H_119M-WING,hypoxia,M,1.905797226,0.6449004123,0.94686,0.90816,0.90171,0.98298,0.83205,1.01265,0.84624,1.14811,0.88236,1.13649,1.01523,1.07844,1.14552,1.01781,1.13907,1.20229,1.10811,1.23454,1.29388,1.45126,1.21003,1.53253,1.88083,1.43965,1.98532,1.82665,1.85632,1.92598,1.2655,1.80859
H_120F-WING,hypoxia,F,2.258353172,0.8146358626,1.99693,1.27324,1.9879,1.37128,2.03047,1.45126,1.90534,1.56607,1.87438,1.52092,1.80601,1.37128,1.73248,1.22164,1.5751,1.37773,1.57639,1.44094,1.28098,1.49125,1.27582,1.63315,0.74433,1.04619,0.34959,1.27711,0.39087,1.45513,1.01394,1.8202
H_121M-WING,hypoxia,M,1.977907822,0.6820396307,0.86301,0.93654,0.94944,0.90945,0.99072,0.84624,1.12617,0.87978,1.1094,0.91977,1.02426,1.05522,0.93525,1.17133,1.13004,1.20745,1.17778,1.18423,1.34935,1.39192,1.45384,1.32484,1.23067,1.98919,1.60477,2.18656,1.7299,2.06014,1.72216,1.43965
H_122M-WING,hypoxia,M,2.016783303,0.7015038181,1.15069,0.84495,1.23712,0.86301,1.31065,0.82818,1.40869,0.94299,1.36741,0.96621,1.22938,1.03071,1.08876,1.06941,1.23583,1.2139,1.29001,1.21132,1.33258,1.51834,1.45771,1.50286,0.903,1.95307,1.11585,2.3117,1.28872,2.28202,1.6396,1.73248
H_123M-WING,hypoxia,M,1.967022562,0.6765210096,1.38031,0.8514,1.46287,0.90171,1.54156,0.89397,1.58542,1.02942,1.54414,1.04103,1.39063,1.05522,1.24744,1.05006,1.33258,1.21519,1.38289,1.24228,1.31581,1.53124,1.4332,1.56091,0.77916,1.78021,0.86043,2.19043,1.02684,2.21623,1.51705,1.83955
H_125M-WING,hypoxia,M,2.029256852,0.7076696431,1.01652,0.89397,0.96105,0.97008,0.87978,0.9804,0.87849,1.13262,0.92106,1.12746,1.0707,1.07973,1.21519,1.032,1.19842,1.23325,1.15585,1.26937,1.31968,1.53382,1.21003,1.60477,1.92598,1.62025,1.96468,2.0266,1.81117,2.104,1.2139,1.88599
H_127M-WING,hypoxia,M,1.856845653,0.6188791626,1.4332,0.86559,1.50673,0.90558,1.58026,0.90171,1.62025,1.02684,1.58542,1.032,1.44223,1.04361,1.29904,1.05393,1.39192,1.19713,1.43191,1.21261,1.37128,1.46545,1.47577,1.49254,0.84624,1.72345,0.90687,2.11432,1.06554,2.14657,1.54285,1.7815
H_129M-WING,hypoxia,M,2.068619089,0.7268812781,1.38289,0.75078,1.29001,0.774,1.21003,0.73917,1.12875,0.86946,1.17004,0.8901,1.31581,0.93783,1.46803,0.98685,1.33516,1.14811,1.27969,1.14294,1.26421,1.42546,1.14552,1.42288,1.72732,1.88341,1.52866,2.25106,1.35064,2.22913,0.97653,1.70797
H_131F-WING,hypoxia,F,2.305055446,0.835104731,0.86559,1.97113,0.97524,2.00467,1.02168,2.09884,1.201,2.01757,1.17004,1.97371,1.05393,1.84342,0.92751,1.72216,1.16101,1.64476,1.21648,1.67701,1.42804,1.39837,1.55317,1.48222,1.25905,0.71079,1.65508,0.5031,1.79698,0.63468,1.85374,1.32613
H_132F-WING,hypoxia,F,2.209828318,0.7929148281,0.93009,1.98532,0.86946,1.91437,0.79335,1.88341,0.79206,1.7299,0.83979,1.73764,0.99072,1.79311,1.15714,1.83568,1.1352,1.62025,1.08876,1.58155,1.25647,1.32355,1.14036,1.24873,1.94662,1.2268,2.00854,0.78561,1.83568,0.68886,1.18165,0.91848
C_001F-WING,cold,F,2.47154439,0.9048432143,1.17774,2.07594,1.28775,2.05005,1.37835,2.09147,1.47153,1.94263,1.42106,1.92192,1.26057,1.87145,1.08197,1.80415,1.23987,1.61778,1.29681,1.61649,1.30975,1.26704,1.456,1.27352,0.783,0.71959,1.00691,0.28861,1.22045,0.31579,1.64884,0.92278
C_003M-WING,cold,M,2.592146588,0.9524863311,2.09923,1.0988,2.07594,1.21657,2.1303,1.30846,1.98922,1.43012,1.95816,1.37835,1.88698,1.20104,1.80674,1.01467,1.63461,1.19716,1.63849,1.2774,1.25022,1.32917,1.28387,1.49224,0.63158,0.81665,0.22131,1.0975,0.27696,1.3214,0.96161,1.72779
C_005F-WING,cold,F,2.988553859,1.094789611,0.48663,1.91934,0.46203,1.78603,0.37662,1.70061,0.48533,1.50777,0.53839,1.55566,0.66911,1.71873,0.83089,1.87922,0.98879,1.62166,0.95902,1.54142,1.37188,1.36411,1.28516,1.18163,2.21571,1.68508,2.54445,1.27999,2.41503,1.06515,1.52848,0.85289
C_006M-WING,cold,M,2.579616415,0.9476407115,0.62899,1.06515,0.63676,1.18163,0.5824,1.26963,0.717,1.40294,0.75712,1.35117,0.83477,1.1881,0.92149,1.01855,1.0975,1.19845,1.08456,1.26575,1.47542,1.3447,1.43918,1.51813,2.09535,0.87748,2.49656,1.19457,2.43056,1.39388,1.70708,1.76144
C_007M-WING,cold,M,2.603527237,0.9568671554,1.92451,1.80803,1.82227,1.86498,1.77309,1.95557,1.59319,1.91287,1.61002,1.85592,1.70967,1.69932,1.81192,1.53624,1.56213,1.48706,1.51036,1.53107,1.2541,1.23081,1.11562,1.33564,1.3227,0.43874,0.85677,0.25366,0.70923,0.41933,0.77912,1.2334
C_008M-WING,cold,M,2.638576078,0.9702394071,0.79724,0.5811,0.91113,0.56169,0.9849,0.48792,1.14021,0.58369,1.0975,0.63546,0.96161,0.75324,0.81148,0.88784,1.04055,0.99267,1.0988,0.96161,1.25022,1.31364,1.40035,1.25281,0.95384,2.09276,1.3434,2.41891,1.54142,2.3089,1.71355,1.48189
C_013F-WING,cold,F,2.98528382,1.093694824,0.37014,1.22822,0.4465,1.11433,0.41933,0.98879,0.63028,0.90596,0.64452,0.97714,0.64582,1.19586,0.67041,1.42365,0.94866,1.30587,0.96549,1.22563,1.40035,1.31623,1.45341,1.1208,1.91028,2.07982,2.41891,1.91804,2.44479,1.67343,1.85462,1.0082
C_014F-WING,cold,F,3.070958732,1.121989803,1.04444,0.31579,0.93313,0.39085,0.82054,0.39603,0.76359,0.58757,0.83477,0.60311,1.03797,0.5811,1.26963,0.58369,1.18292,0.85807,1.11044,0.88784,1.26057,1.31364,1.07032,1.3667,2.11606,1.7705,2.02029,2.31149,1.77956,2.36196,1.00043,1.83651
C_015M-WING,cold,M,2.513855653,0.9218176914,0.51251,1.53883,0.54357,1.43788,0.49827,1.33952,0.64582,1.24763,0.67299,1.29164,0.73253,1.45989,0.79336,1.64625,0.98749,1.47542,0.98231,1.4107,1.36541,1.38353,1.37058,1.21657,1.91157,1.91545,2.32572,1.67732,2.29855,1.47283,1.66308,1.01208
C_016F-WING,cold,F,2.949702659,1.081704372,0.73382,1.9491,0.67041,1.83392,0.56687,1.78085,0.59405,1.57766,0.66005,1.59319,0.84254,1.69414,1.04832,1.79768,1.07809,1.50389,1.01985,1.44953,1.30975,1.13762,1.19716,0.97714,2.24031,1.09362,2.38138,0.59275,2.19501,0.44262,1.29293,0.59275
C_017M-WING,cold,M,2.646529359,0.9732491059,0.79465,1.86498,0.74418,1.75626,0.65487,1.70838,0.70147,1.52848,0.75453,1.55178,0.91372,1.65531,1.08715,1.75626,1.12468,1.50389,1.08068,1.44953,1.35764,1.19975,1.25669,1.06515,2.1976,1.25022,2.39044,0.79336,2.22219,0.63546,1.38094,0.695
C_018F-WING,cold,F,3.074992693,1.123302525,0.42838,1.30199,0.48921,1.17774,0.46851,1.05091,0.66782,0.95772,0.69629,1.02891,0.69888,1.2334,0.74935,1.47412,1.0302,1.34858,1.05091,1.26704,1.48706,1.34858,1.54142,1.14021,2.03193,2.11994,2.55092,1.95687,2.56774,1.71744,1.9284,1.0082
C_019F-WING,cold,F,2.972861427,1.089524932,0.94996,0.51639,0.85548,0.60699,0.73253,0.61346,0.69758,0.83089,0.77394,0.83089,0.97843,0.78947,1.19845,0.75065,1.16221,1.05738,1.08326,1.08585,1.27999,1.48059,1.0988,1.57119,2.151,1.74591,2.15489,2.29596,1.93357,2.38267,1.0755,1.98793
C_020M-WING,cold,M,2.690948583,0.9898937644,1.95946,1.75238,2.00864,1.64108,2.09923,1.58284,2.04229,1.40423,1.98664,1.43012,1.83909,1.54142,1.67214,1.65531,1.60484,1.39647,1.64367,1.33823,1.33823,1.0988,1.44306,0.97067,0.50733,1.22045,0.28731,0.74935,0.44003,0.58369,1.30717,0.60052
C_022M-WING,cold,M,2.551661412,0.936744681,0.54875,1.44177,0.5811,1.3227,0.54228,1.22563,0.68594,1.11562,0.71182,1.16739,0.76877,1.34211,0.8283,1.53495,1.02502,1.36023,1.01855,1.28905,1.41329,1.26057,1.39776,1.09103,1.97369,1.81968,2.38396,1.57248,2.36326,1.34599,1.69932,0.88913
C_023F-WING,cold,F,2.958636285,1.084728448,1.13892,2.25584,1.04444,2.16783,0.9189,2.17042,0.88136,1.94781,0.9629,1.94522,1.15315,1.9944,1.39129,2.00476,1.3434,1.69673,1.27222,1.66437,1.43141,1.29034,1.26316,1.19327,2.29078,0.92925,2.23125,0.41933,2.00734,0.34297,1.21528,0.79336
C_024F-WING,cold,F,2.956630921,1.084050418,1.0082,0.64582,0.91372,0.74418,0.79724,0.76877,0.78689,0.98231,0.86842,0.97843,1.05997,0.91243,1.2774,0.85807,1.26963,1.1648,1.19845,1.20104,1.42106,1.57248,1.25022,1.68508,2.33737,1.76403,2.36067,2.27784,2.14583,2.39691,1.26446,2.10053
C_026M-WING,cold,M,2.473313425,0.9055587194,0.63158,1.84686,0.59016,1.74591,0.50992,1.68896,0.5604,1.5246,0.60828,1.54789,0.74806,1.65661,0.90078,1.76403,0.95643,1.5246,0.91501,1.47024,1.2101,1.22822,1.10138,1.09621,1.97369,1.35635,2.15359,0.93055,2.00993,0.76877,1.22822,0.75324
C_027F-WING,cold,F,2.973252141,1.089656351,0.65099,0.61864,0.77006,0.56687,0.82054,0.45945,1.02891,0.51251,1.00691,0.57852,0.88525,0.75065,0.77394,0.94349,1.06515,1.01726,1.12339,0.96161,1.40164,1.2774,1.57637,1.16092,1.33693,2.22736,1.8145,2.40855,1.9957,2.23513,1.96334,1.30717
C_028M-WING,cold,M,2.681687159,0.9864461333,0.31449,0.92407,0.37273,0.82442,0.34555,0.71829,0.52157,0.63934,0.54357,0.69629,0.56428,0.88395,0.59275,1.09491,0.82312,0.9629,0.83607,0.88784,1.24375,0.95643,1.27352,0.77912,1.69026,1.65402,2.17559,1.48059,2.18854,1.2541,1.62296,0.63676
C_029M-WING,cold,M,2.625630173,0.9653209331,0.50733,0.93184,0.50345,1.04961,0.43227,1.12986,0.54745,1.27093,0.59405,1.2321,0.70017,1.07938,0.82442,0.9189,0.95772,1.13633,0.93443,1.20363,1.31105,1.3447,1.2554,1.51165,2.03323,0.95643,2.36067,1.31364,2.27007,1.52201,1.49354,1.80027
C_02M-WING,cold,-,2.944014692,1.079774191,1.38223,2.1963,1.2554,2.15489,1.1428,2.17948,1.03538,2.00346,1.10009,1.97369,1.29681,1.94263,1.50907,1.87792,1.35376,1.62425,1.27869,1.61778,1.30199,1.20492,1.11044,1.17774,1.98664,0.60181,1.7938,0.09836,1.55436,0.10483,0.92666,0.81665
C_031F-WING,cold,F,3.049675537,1.115035204,1.36929,2.24419,1.23857,2.18595,1.11691,2.20407,1.02891,2.00087,1.09621,1.98146,1.31105,1.96334,1.54272,1.92581,1.412,1.64755,1.32529,1.63461,1.39129,1.21657,1.18939,1.1428,2.17689,0.6484,1.98922,0.12683,1.73556,0.11906,1.05091,0.74547
C_032M-WING,cold,M,2.618617949,0.9626466783,1.18551,2.20924,1.30069,2.17689,1.40035,2.22348,1.50907,2.06429,1.44953,2.03452,1.27352,1.98146,1.07809,1.91675,1.23857,1.70967,1.30587,1.71097,1.32011,1.33176,1.49354,1.32658,0.73253,0.74159,0.9862,0.32355,1.21657,0.35979,1.69543,1.02502
C_033F-WING,cold,F,3.024673944,1.106803298,0.63028,1.98017,0.58369,1.8611,0.48015,1.78991,0.54875,1.58413,0.61087,1.61908,0.77006,1.75238,0.97584,1.88957,1.04703,1.59966,1.00691,1.53107,1.36023,1.27093,1.24763,1.10397,2.31925,1.37447,2.51598,0.87748,2.34643,0.7157,1.41976,0.71829
C_036M-WING,cold,M,2.990279857,1.095366981,0.82054,0.65746,0.75324,0.76488,0.6264,0.78818,0.6497,1.00949,0.71829,0.99526,0.90984,0.90725,1.13762,0.83089,1.13892,1.12468,1.07291,1.17515,1.35117,1.52201,1.18421,1.62166,2.27784,1.64237,2.36326,2.17171,2.15489,2.30113,1.25669,2.07076
C_037F-WING,cold,F,2.961758133,1.085783056,0.45945,1.0742,0.47498,1.20363,0.41156,1.30717,0.57593,1.44953,0.61734,1.39129,0.69241,1.20104,0.78818,0.99396,1.01079,1.19457,1.00043,1.26963,1.43529,1.32011,1.42235,1.51942,2.15877,0.73253,2.58975,1.04314,2.5328,1.28516,1.73685,1.76791
C_039F-WING,cold,F,2.946629907,1.080662113,0.37791,1.40553,0.44909,1.52201,0.43615,1.64237,0.63287,1.72132,0.6497,1.65014,0.65487,1.43788,0.65876,1.2101,0.95255,1.3227,0.96937,1.40553,1.38482,1.31234,1.44306,1.51036,1.83651,0.4931,2.34514,0.63028,2.3982,0.88007,1.83909,1.62813
C_040F-WING,cold,F,2.962040837,1.085878503,2.21313,0.90984,2.11476,0.8296,2.09147,0.71053,1.87533,0.69629,1.87404,0.77394,1.93746,0.97843,2.00087,1.19845,1.70191,1.16739,1.65014,1.09362,1.2761,1.33564,1.17127,1.16221,1.06644,2.24031,0.55781,2.25454,0.45298,2.04099,0.74677,1.18551
C_042M-WING,cold,M,2.606053654,0.9578370671,0.85289,0.64582,0.97067,0.64193,1.04832,0.56946,1.2101,0.6717,1.16351,0.71312,1.01208,0.83218,0.84901,0.95384,1.08197,1.08197,1.14927,1.05479,1.29681,1.40294,1.47412,1.3667,0.94219,2.16912,1.30717,2.46421,1.51424,2.36714,1.75756,1.57637
C_044M-WING,cold,M,2.592734368,0.9527130592,1.34082,0.53192,1.45083,0.57075,1.55048,0.54228,1.64367,0.70276,1.58413,0.72347,1.40423,0.76488,1.20751,0.81148,1.36152,1.01338,1.42624,1.01985,1.412,1.40682,1.5686,1.39647,0.77912,1.94522,0.97843,2.37361,1.21528,2.36455,1.75497,1.73814
C_045F-WING,cold,F,2.962721859,1.086108393,1.23469,0.4258,1.12339,0.49827,1.00043,0.46462,0.92149,0.66911,0.99267,0.69241,1.20363,0.69629,1.434,0.71312,1.31623,1.00432,1.23598,1.02244,1.32399,1.41976,1.13115,1.46894,2.1303,1.91416,1.9944,2.4215,1.74462,2.46162,1.01208,1.8818
C_047M-WING,cold,M,2.655912263,0.9767881974,0.73253,0.60311,0.84642,0.56816,0.90337,0.48015,1.08326,0.53969,1.0535,0.59793,0.93184,0.74677,0.80759,0.90596,1.06773,0.9849,1.12727,0.94219,1.37317,1.26575,1.50518,1.15445,1.19327,2.06817,1.62555,2.29725,1.80674,2.14971,1.86239,1.31234
C_048M-WING,cold,M,2.660430463,0.9784879378,1.82874,1.96722,1.89604,1.87533,2.00087,1.84168,1.98664,1.65661,1.92451,1.66696,1.75368,1.74332,1.55307,1.80933,1.56472,1.54919,1.62037,1.50518,1.3667,1.17904,1.51424,1.06385,0.55263,1.10915,0.46721,0.61734,0.66135,0.48921,1.47412,0.695
C_04F-WING,cold,-,2.987916124,1.094576196,0.78041,0.55263,0.70794,0.65358,0.58757,0.69629,0.61087,0.92019,0.68464,0.8969,0.87489,0.80889,1.08197,0.72088,1.11303,1.01467,1.04185,1.06256,1.34729,1.41718,1.1881,1.5466,2.25584,1.478,2.3749,1.9944,2.17042,2.13677,1.27352,1.95946
C_050M-WING,cold,M,2.632792533,0.9680450823,0.78947,1.83909,0.74029,1.73685,0.64711,1.69155,0.70147,1.51683,0.761,1.53236,0.90854,1.63719,1.08715,1.73556,1.14021,1.48448,1.09103,1.43141,1.37447,1.18163,1.27093,1.05091,2.20536,1.24116,2.38008,0.77653,2.21571,0.6277,1.39,0.70535
C_052F-WING,cold,F,2.951245564,1.082227306,0.99785,0.48533,0.89819,0.57852,0.77653,0.58887,0.74806,0.80371,0.83477,0.8063,1.0302,0.75582,1.24634,0.71053,1.21786,1.0082,1.1428,1.04703,1.3434,1.42235,1.17515,1.51424,2.23513,1.69932,2.22348,2.22607,2.00346,2.31796,1.15704,1.9284
C_053F-WING,cold,F,3.010900175,1.102239096,0.56169,0.77265,0.65746,0.68723,0.70794,0.57075,0.9176,0.57593,0.90984,0.64711,0.83348,0.8516,0.75841,1.06385,1.06903,1.06644,1.11691,1.00561,1.46377,1.25151,1.59578,1.08585,1.59448,2.20277,2.12512,2.27137,2.25584,2.05911,2.0177,1.12856
C_054M-WING,cold,M,2.678684258,0.9853257256,1.01855,0.60181,0.93313,0.67429,0.82442,0.67947,0.80242,0.87489,0.86583,0.8736,1.04185,0.84254,1.25022,0.81665,1.17774,1.05997,1.11433,1.09362,1.27222,1.45471,1.11821,1.5246,2.08111,1.75368,2.04358,2.24936,1.82227,2.32055,1.07162,1.91675
C_056F-WING,cold,F,2.70533095,0.9952242522,0.34555,1.10527,0.41415,1.01208,0.40509,0.88784,0.60311,0.8516,0.61734,0.91631,0.58757,1.09362,0.60052,1.31752,0.87231,1.22822,0.89301,1.15704,1.24504,1.2554,1.31105,1.08585,1.62943,2.03711,2.10959,1.94134,2.17818,1.71744,1.6799,1.01596
C_060F-WING,cold,F,2.989855437,1.095225037,0.4245,1.20363,0.47368,1.09232,0.45427,0.97067,0.65358,0.87489,0.68335,0.9409,0.69888,1.15833,0.72606,1.39,1.01079,1.25022,1.02244,1.16868,1.44953,1.23469,1.50259,1.0302,1.9957,2.00217,2.4888,1.81709,2.50821,1.56472,1.86239,0.87748
C_061M-WING,cold,M,2.643016671,0.9719209431,0.49957,1.31752,0.54228,1.21139,0.51251,1.10527,0.67558,1.0082,0.70147,1.07291,0.73641,1.26187,0.77653,1.46506,1.00043,1.31364,1.01079,1.23598,1.38094,1.2554,1.412,1.08068,1.91287,1.92063,2.36455,1.71873,2.36326,1.48706,1.74979,0.91631
C_063F-WING,cold,F,2.834754252,1.04195525,0.42968,1.58931,0.44909,1.46506,0.38697,1.36282,0.52804,1.21398,0.57075,1.27093,0.65487,1.45471,0.74935,1.65143,0.94608,1.43529,0.92925,1.35246,1.32917,1.26834,1.30199,1.07032,2.07206,1.80933,2.45774,1.48836,2.40208,1.2541,1.61778,0.79336
C_065M-WING,cold,M,2.973857491,1.089859929,1.57378,2.23513,1.44306,2.20407,1.33434,2.26619,1.19845,2.09406,1.25799,2.05523,1.44953,1.98793,1.66955,1.8831,1.45989,1.64367,1.37576,1.6592,1.32917,1.24245,1.1208,1.25151,1.9051,0.50733,1.59966,0.09189,1.36152,0.13459,0.87619,0.91243
C_066M-WING,cold,M,2.608666699,0.9588392475,0.761,0.67299,0.86713,0.63805,0.92796,0.55134,1.10527,0.61734,1.06903,0.66782,0.95514,0.81536,0.83607,0.97326,1.08068,1.02891,1.13633,0.99008,1.37705,1.32399,1.51295,1.21398,1.2101,2.11347,1.63461,2.34255,1.81839,2.19112,1.85851,1.36411
C_068M-WING,cold,M,2.42040497,0.8839348691,0.86972,0.67817,0.96937,0.65746,1.03538,0.59016,1.18163,0.66264,1.14539,0.70276,1.02502,0.81795,0.89431,0.95384,1.11433,1.02891,1.16998,0.99526,1.35246,1.30199,1.48448,1.23081,1.12468,2.05394,1.5246,2.29984,1.71355,2.17689,1.81192,1.41718
C_071M-WING,cold,M,2.675019532,0.9839566819,0.8956,0.64193,0.8283,0.74029,0.72088,0.75971,0.72865,0.96161,0.79336,0.94608,0.97196,0.87619,1.15962,0.81406,1.15833,1.08068,1.10009,1.12339,1.32529,1.434,1.17515,1.53883,2.16265,1.5233,2.24678,2.02546,2.05523,2.15489,1.21786,1.92969
C_073F-WING,cold,F,2.988850206,1.094888767,0.63417,0.66005,0.739,0.60052,0.79465,0.49051,1.00691,0.52933,0.98361,0.60052,0.87489,0.77912,0.76747,0.98361,1.07291,1.02244,1.12339,0.96937,1.43271,1.26963,1.56472,1.12727,1.434,2.22866,1.94263,2.36973,2.09794,2.18077,1.99699,1.26057
C_074M-WING,cold,M,2.618193766,0.9624846776,2.06817,1.44565,2.00605,1.54401,2.01123,1.64884,1.84557,1.70449,1.82745,1.64755,1.82615,1.4573,1.8158,1.25669,1.58284,1.36023,1.56601,1.43012,1.19327,1.33823,1.16092,1.50518,0.77524,0.62122,0.29637,0.75194,0.2679,0.98231,0.77524,1.60613
C_075F-WING,cold,F,2.930459038,1.075159079,0.76618,0.56298,0.68982,0.66523,0.57334,0.70147,0.58628,0.91501,0.65617,0.89819,0.84513,0.82054,1.06256,0.74806,1.06256,1.04185,1.00302,1.08844,1.27481,1.44177,1.11433,1.55825,2.17042,1.53624,2.26748,2.04617,2.063,2.18336,1.16998,1.96463
C_076M-WING,cold,M,2.57549928,0.9460434107,0.65876,0.7623,0.62122,0.86713,0.52675,0.92149,0.59146,1.0988,0.6497,1.06773,0.79336,0.94996,0.95514,0.8283,1.01985,1.07809,0.97973,1.13115,1.27999,1.36541,1.18292,1.51036,2.07464,1.21398,2.29078,1.66437,2.13288,1.83521,1.32011,1.84298
C_077F-WING,cold,F,2.970603823,1.08876524,0.60699,1.93487,0.55781,1.81968,0.4465,1.76662,0.50216,1.5466,0.57334,1.58025,0.74029,1.70708,0.93831,1.82745,1.01596,1.52977,0.95384,1.47153,1.29681,1.18939,1.1648,1.03279,2.21701,1.27481,2.41114,0.783,2.23901,0.61346,1.31493,0.6484
C_078F-WING,cold,F,3.013146834,1.102984992,1.02373,0.50604,0.91372,0.58887,0.79724,0.59275,0.74806,0.80759,0.82312,0.81924,1.03408,0.79077,1.25928,0.77006,1.19327,1.05867,1.11562,1.08844,1.28128,1.49871,1.0975,1.58672,2.16265,1.88698,2.09406,2.38655,1.8611,2.46421,1.02761,2.00346
C_079F-WING,cold,F,2.542232746,0.9330427289,0.83089,1.97887,0.93961,2.00864,1.0082,2.0837,1.17386,1.99699,1.13633,1.9504,1.00691,1.83003,0.87231,1.67861,1.11433,1.5906,1.16998,1.62296,1.36541,1.29681,1.51813,1.37058,1.10009,0.53969,1.49095,0.28084,1.68896,0.39732,1.84298,1.18421
C_080F-WING,cold,F,2.98442662,1.093407641,0.47239,0.8969,0.56428,0.80112,0.56946,0.68464,0.79077,0.64711,0.79206,0.71959,0.74029,0.92278,0.70147,1.15186,1.01726,1.11044,1.05479,1.03797,1.43271,1.22951,1.5246,1.04314,1.71097,2.1303,2.24936,2.11088,2.34773,1.86757,1.94004,1.01208
C_081F-WING,cold,F,2.99524715,1.097026749,1.35635,2.23901,1.24116,2.18595,1.11433,2.21054,1.01079,2.01123,1.09103,1.98793,1.2994,1.97499,1.53236,1.93487,1.39517,1.65273,1.31105,1.64367,1.3667,1.21786,1.1648,1.15962,2.13936,0.66005,1.95557,0.17989,1.70708,0.1553,1.0082,0.7843
C_082M-WING,cold,M,2.665545987,0.9804089097,1.98793,0.71441,2.03193,0.81406,2.1303,0.86583,2.05911,1.0522,1.99958,1.02761,1.85592,0.91501,1.69932,0.8063,1.61002,1.06126,1.65531,1.11562,1.35635,1.36023,1.46636,1.49612,0.52675,1.22692,0.32485,1.68508,0.48663,1.8611,1.33823,1.85074
