disc,distance,value,area
MAX_vg2_5thoct_10.oif,160.343,1658.647,104126.432
MAX_vg2_5thoct_10.oif,161.586,1629.29,104126.432
MAX_vg2_5thoct_10.oif,162.829,1624.656,104126.432
MAX_vg2_5thoct_10.oif,164.072,1600.508,104126.432
MAX_vg2_5thoct_10.oif,165.315,1602.406,104126.432
MAX_vg2_5thoct_10.oif,166.558,1587.694,104126.432
MAX_vg2_5thoct_10.oif,167.801,1549.271,104126.432
MAX_vg2_5thoct_10.oif,169.044,1541.825,104126.432
MAX_vg2_5thoct_10.oif,170.287,1584.809,104126.432
MAX_vg2_5thoct_10.oif,171.53,1576.822,104126.432
MAX_vg2_5thoct_10.oif,172.773,1560.326,104126.432
MAX_vg2_5thoct_10.oif,174.016,1534.215,104126.432
MAX_vg2_5thoct_10.oif,175.259,1537.251,104126.432
MAX_vg2_5thoct_10.oif,176.502,1524.266,104126.432
MAX_vg2_5thoct_11.oif,0,1785.717,120741.053
MAX_vg2_5thoct_11.oif,1.243,1742.377,120741.053
MAX_vg2_5thoct_11.oif,2.486,1686.594,120741.053
MAX_vg2_5thoct_11.oif,3.729,1651.451,120741.053
MAX_vg2_5thoct_11.oif,4.972,1638.299,120741.053
MAX_vg2_5thoct_11.oif,6.215,1636.494,120741.053
MAX_vg2_5thoct_11.oif,7.458,1644.423,120741.053
MAX_vg2_5thoct_11.oif,8.701,1653.871,120741.053
MAX_vg2_5thoct_11.oif,9.944,1656.923,120741.053
MAX_vg2_5thoct_11.oif,11.187,1666.236,120741.053
MAX_vg2_5thoct_11.oif,12.43,1688.66,120741.053
MAX_vg2_5thoct_11.oif,13.673,1688.733,120741.053
MAX_vg2_5thoct_11.oif,14.916,1677.8,120741.053
MAX_vg2_5thoct_11.oif,16.159,1665.01,120741.053
MAX_vg2_5thoct_11.oif,17.402,1654.031,120741.053
MAX_vg2_5thoct_11.oif,18.645,1647.277,120741.053
MAX_vg2_5thoct_11.oif,19.888,1648.142,120741.053
MAX_vg2_5thoct_11.oif,21.13,1653.831,120741.053
MAX_vg2_5thoct_11.oif,22.373,1649.281,120741.053
MAX_vg2_5thoct_11.oif,23.616,1634.075,120741.053
MAX_vg2_5thoct_11.oif,24.859,1635.014,120741.053
MAX_vg2_5thoct_11.oif,26.102,1657.282,120741.053
MAX_vg2_5thoct_11.oif,27.345,1662.544,120741.053
MAX_vg2_5thoct_11.oif,28.588,1643.549,120741.053
MAX_vg2_5thoct_11.oif,29.831,1601.474,120741.053
MAX_vg2_5thoct_11.oif,31.074,1576.917,120741.053
MAX_vg2_5thoct_11.oif,32.317,1587.859,120741.053
MAX_vg2_5thoct_11.oif,33.56,1658.11,120741.053
MAX_vg2_5thoct_11.oif,34.803,1710.757,120741.053
MAX_vg2_5thoct_11.oif,36.046,1711.827,120741.053
MAX_vg2_5thoct_11.oif,37.289,1702.953,120741.053
MAX_vg2_5thoct_11.oif,38.532,1708.974,120741.053
MAX_vg2_5thoct_11.oif,39.775,1756.656,120741.053
MAX_vg2_5thoct_11.oif,41.018,1807.257,120741.053
MAX_vg2_5thoct_11.oif,42.261,1856.157,120741.053
MAX_vg2_5thoct_11.oif,43.504,1900.224,120741.053
MAX_vg2_5thoct_11.oif,44.747,1936.283,120741.053
MAX_vg2_5thoct_11.oif,45.99,1954.386,120741.053
MAX_vg2_5thoct_11.oif,47.233,1989.72,120741.053
MAX_vg2_5thoct_11.oif,48.476,2036.136,120741.053
MAX_vg2_5thoct_11.oif,49.719,2071.08,120741.053
MAX_vg2_5thoct_11.oif,50.962,2090.812,120741.053
MAX_vg2_5thoct_11.oif,52.205,2071.623,120741.053
MAX_vg2_5thoct_11.oif,53.448,2079.908,120741.053
MAX_vg2_5thoct_11.oif,54.691,2090.875,120741.053
MAX_vg2_5thoct_11.oif,55.934,2107.613,120741.053
MAX_vg2_5thoct_11.oif,57.177,2133.84,120741.053
MAX_vg2_5thoct_11.oif,58.42,2145.324,120741.053
MAX_vg2_5thoct_11.oif,59.662,2167.57,120741.053
MAX_vg2_5thoct_11.oif,60.905,2214.375,120741.053
MAX_vg2_5thoct_11.oif,62.148,2259.612,120741.053
MAX_vg2_5thoct_11.oif,63.391,2290.304,120741.053
MAX_vg2_5thoct_11.oif,64.634,2279.333,120741.053
MAX_vg2_5thoct_11.oif,65.877,2321.914,120741.053
MAX_vg2_5thoct_11.oif,67.12,2322.745,120741.053
MAX_vg2_5thoct_11.oif,68.363,2348.588,120741.053
MAX_vg2_5thoct_11.oif,69.606,2412.389,120741.053
MAX_vg2_5thoct_11.oif,70.849,2471.898,120741.053
MAX_vg2_5thoct_11.oif,72.092,2466.822,120741.053
MAX_vg2_5thoct_11.oif,73.335,2470.137,120741.053
MAX_vg2_5thoct_11.oif,74.578,2485.82,120741.053
MAX_vg2_5thoct_11.oif,75.821,2514.403,120741.053
MAX_vg2_5thoct_11.oif,77.064,2559.603,120741.053
MAX_vg2_5thoct_11.oif,78.307,2602.732,120741.053
MAX_vg2_5thoct_11.oif,79.55,2671.559,120741.053
MAX_vg2_5thoct_11.oif,80.793,2724.025,120741.053
MAX_vg2_5thoct_11.oif,82.036,2768.911,120741.053
MAX_vg2_5thoct_11.oif,83.279,2828.483,120741.053
MAX_vg2_5thoct_11.oif,84.522,2852.583,120741.053
MAX_vg2_5thoct_11.oif,85.765,2830.843,120741.053
MAX_vg2_5thoct_11.oif,87.008,2803.378,120741.053
MAX_vg2_5thoct_11.oif,88.251,2825.384,120741.053
MAX_vg2_5thoct_11.oif,89.494,2862.637,120741.053
MAX_vg2_5thoct_11.oif,90.737,2887.362,120741.053
MAX_vg2_5thoct_11.oif,91.98,2946.774,120741.053
MAX_vg2_5thoct_11.oif,93.223,3036.61,120741.053
MAX_vg2_5thoct_11.oif,94.466,3131.595,120741.053
MAX_vg2_5thoct_11.oif,95.709,3086.104,120741.053
MAX_vg2_5thoct_11.oif,96.952,3005.396,120741.053
MAX_vg2_5thoct_11.oif,98.195,2923.26,120741.053
MAX_vg2_5thoct_11.oif,99.438,2824.292,120741.053
MAX_vg2_5thoct_11.oif,100.68,2743.113,120741.053
MAX_vg2_5thoct_11.oif,101.923,2710.403,120741.053
MAX_vg2_5thoct_11.oif,103.166,2716.027,120741.053
MAX_vg2_5thoct_11.oif,104.409,2759.223,120741.053
MAX_vg2_5thoct_11.oif,105.652,2823.529,120741.053
MAX_vg2_5thoct_11.oif,106.895,2822.214,120741.053
MAX_vg2_5thoct_11.oif,108.138,2730.082,120741.053
MAX_vg2_5thoct_11.oif,109.381,2656.75,120741.053
MAX_vg2_5thoct_11.oif,110.624,2625.811,120741.053
MAX_vg2_5thoct_11.oif,111.867,2600.661,120741.053
MAX_vg2_5thoct_11.oif,113.11,2555.727,120741.053
MAX_vg2_5thoct_11.oif,114.353,2510.39,120741.053
MAX_vg2_5thoct_11.oif,115.596,2476.996,120741.053
MAX_vg2_5thoct_11.oif,116.839,2482.533,120741.053
MAX_vg2_5thoct_11.oif,118.082,2486.087,120741.053
MAX_vg2_5thoct_11.oif,119.325,2483.867,120741.053
MAX_vg2_5thoct_11.oif,120.568,2409.187,120741.053
MAX_vg2_5thoct_11.oif,121.811,2308.906,120741.053
MAX_vg2_5thoct_11.oif,123.054,2248.625,120741.053
MAX_vg2_5thoct_11.oif,124.297,2232.046,120741.053
MAX_vg2_5thoct_11.oif,125.54,2209.792,120741.053
MAX_vg2_5thoct_11.oif,126.783,2181.338,120741.053
MAX_vg2_5thoct_11.oif,128.026,2171.053,120741.053
MAX_vg2_5thoct_11.oif,129.269,2161.019,120741.053
MAX_vg2_5thoct_11.oif,130.512,2138.651,120741.053
MAX_vg2_5thoct_11.oif,131.755,2132.461,120741.053
MAX_vg2_5thoct_11.oif,132.998,2115.158,120741.053
MAX_vg2_5thoct_11.oif,134.241,2119.967,120741.053
MAX_vg2_5thoct_11.oif,135.484,2094.966,120741.053
MAX_vg2_5thoct_11.oif,136.727,2084.264,120741.053
MAX_vg2_5thoct_11.oif,137.97,2113.698,120741.053
MAX_vg2_5thoct_11.oif,139.212,2128.54,120741.053
MAX_vg2_5thoct_11.oif,140.455,2121.55,120741.053
MAX_vg2_5thoct_11.oif,141.698,2090.509,120741.053
MAX_vg2_5thoct_11.oif,142.941,2070.729,120741.053
MAX_vg2_5thoct_11.oif,144.184,2059.643,120741.053
MAX_vg2_5thoct_11.oif,145.427,2046.245,120741.053
MAX_vg2_5thoct_11.oif,146.67,2056.391,120741.053
MAX_vg2_5thoct_11.oif,147.913,2029.394,120741.053
MAX_vg2_5thoct_11.oif,149.156,2008.362,120741.053
MAX_vg2_5thoct_11.oif,150.399,2001.344,120741.053
MAX_vg2_5thoct_11.oif,151.642,1977.57,120741.053
MAX_vg2_5thoct_11.oif,152.885,1967.921,120741.053
MAX_vg2_5thoct_11.oif,154.128,1941.567,120741.053
MAX_vg2_5thoct_11.oif,155.371,1937.888,120741.053
MAX_vg2_5thoct_11.oif,156.614,1939.374,120741.053
MAX_vg2_5thoct_11.oif,157.857,1908.278,120741.053
MAX_vg2_5thoct_11.oif,159.1,1881.988,120741.053
MAX_vg2_5thoct_11.oif,160.343,1827.522,120741.053
MAX_vg2_5thoct_11.oif,161.586,1773.854,120741.053
MAX_vg2_5thoct_11.oif,162.829,1739.544,120741.053
MAX_vg2_5thoct_11.oif,164.072,1729.093,120741.053
MAX_vg2_5thoct_11.oif,165.315,1706.243,120741.053
MAX_vg2_5thoct_11.oif,166.558,1698.787,120741.053
MAX_vg2_5thoct_11.oif,167.801,1666.754,120741.053
MAX_vg2_5thoct_11.oif,169.044,1646.429,120741.053
MAX_vg2_5thoct_11.oif,170.287,1660.188,120741.053
MAX_vg2_5thoct_11.oif,171.53,1671.097,120741.053
MAX_vg2_5thoct_11.oif,172.773,1669.229,120741.053
MAX_vg2_5thoct_11.oif,174.016,1655.693,120741.053
MAX_vg2_5thoct_11.oif,175.259,1639.183,120741.053
MAX_vg2_5thoct_11.oif,176.502,1627.404,120741.053
MAX_vg2_5thoct_11.oif,177.745,1625.857,120741.053
MAX_vg2_5thoct_11.oif,178.988,1627.349,120741.053
MAX_vg2_5thoct_11.oif,180.23,1628.749,120741.053
MAX_vg2_5thoct_11.oif,181.473,1625.736,120741.053
MAX_vg2_5thoct_11.oif,182.716,1626.281,120741.053
MAX_vg2_5thoct_11.oif,183.959,1644.648,120741.053
MAX_vg2_5thoct_11.oif,185.202,1636.766,120741.053
MAX_vg2_5thoct_11.oif,186.445,1620.804,120741.053
MAX_vg2_5thoct_11.oif,187.688,1634.478,120741.053
MAX_vg2_5thoct_11.oif,188.931,1647.041,120741.053
MAX_vg2_5thoct_11.oif,190.174,1641.548,120741.053
MAX_vg2_5thoct_11.oif,191.417,1628.804,120741.053
MAX_vg2_5thoct_11.oif,192.66,1630.595,120741.053
MAX_vg2_5thoct_11.oif,193.903,1637.99,120741.053
MAX_vg2_5thoct_11.oif,195.146,1625.975,120741.053
MAX_vg2_5thoct_11.oif,196.389,1625.069,120741.053
MAX_vg2_5thoct_11.oif,197.632,1621.913,120741.053
MAX_vg2_5thoct_11.oif,198.875,1630.572,120741.053
MAX_vg2_5thoct_11.oif,200.118,1603.97,120741.053
MAX_vg2_5thoct_12.oif,0,1804.423,99126.904
MAX_vg2_5thoct_12.oif,1.243,1789.731,99126.904
MAX_vg2_5thoct_12.oif,2.486,1762.019,99126.904
MAX_vg2_5thoct_12.oif,3.729,1777.962,99126.904
MAX_vg2_5thoct_12.oif,4.972,1780.615,99126.904
MAX_vg2_5thoct_12.oif,6.215,1745.173,99126.904
MAX_vg2_5thoct_12.oif,7.458,1670.885,99126.904
MAX_vg2_5thoct_12.oif,8.701,1665.481,99126.904
MAX_vg2_5thoct_12.oif,9.944,1626,99126.904
MAX_vg2_5thoct_12.oif,11.187,1603.058,99126.904
MAX_vg2_5thoct_12.oif,12.43,1686.038,99126.904
MAX_vg2_5thoct_12.oif,13.673,1832.481,99126.904
MAX_vg2_5thoct_12.oif,14.916,1933.692,99126.904
MAX_vg2_5thoct_12.oif,16.159,1932.058,99126.904
MAX_vg2_5thoct_12.oif,17.402,1913.308,99126.904
MAX_vg2_5thoct_12.oif,18.645,1942.808,99126.904
MAX_vg2_5thoct_12.oif,19.888,1990.558,99126.904
MAX_vg2_5thoct_12.oif,21.13,2026.923,99126.904
MAX_vg2_5thoct_12.oif,22.373,2045.154,99126.904
MAX_vg2_5thoct_12.oif,23.616,2101.865,99126.904
MAX_vg2_5thoct_12.oif,24.859,2141.211,99126.904
MAX_vg2_5thoct_12.oif,26.102,2127.039,99126.904
MAX_vg2_5thoct_12.oif,27.345,2126.596,99126.904
MAX_vg2_5thoct_12.oif,28.588,2186.442,99126.904
MAX_vg2_5thoct_12.oif,29.831,2189.039,99126.904
MAX_vg2_5thoct_12.oif,31.074,2164.135,99126.904
MAX_vg2_5thoct_12.oif,32.317,2153.519,99126.904
MAX_vg2_5thoct_12.oif,33.56,2195.192,99126.904
MAX_vg2_5thoct_12.oif,34.803,2233.885,99126.904
MAX_vg2_5thoct_12.oif,36.046,2262.289,99126.904
MAX_vg2_5thoct_12.oif,37.289,2261.154,99126.904
MAX_vg2_5thoct_12.oif,38.532,2268.635,99126.904
MAX_vg2_5thoct_12.oif,39.775,2364.039,99126.904
MAX_vg2_5thoct_12.oif,41.018,2391.346,99126.904
MAX_vg2_5thoct_12.oif,42.261,2340.75,99126.904
MAX_vg2_5thoct_12.oif,43.504,2398.327,99126.904
MAX_vg2_5thoct_12.oif,44.747,2404.231,99126.904
MAX_vg2_5thoct_12.oif,45.99,2469.961,99126.904
MAX_vg2_5thoct_12.oif,47.233,2456.289,99126.904
MAX_vg2_5thoct_12.oif,48.476,2421.365,99126.904
MAX_vg2_5thoct_12.oif,49.719,2430.173,99126.904
MAX_vg2_5thoct_12.oif,50.962,2460,99126.904
MAX_vg2_5thoct_12.oif,52.205,2481.596,99126.904
MAX_vg2_5thoct_12.oif,53.448,2505.673,99126.904
MAX_vg2_5thoct_12.oif,54.691,2550.135,99126.904
MAX_vg2_5thoct_12.oif,55.934,2528.5,99126.904
MAX_vg2_5thoct_12.oif,57.177,2610.173,99126.904
MAX_vg2_5thoct_12.oif,58.42,2603.442,99126.904
MAX_vg2_5thoct_12.oif,59.662,2589.654,99126.904
MAX_vg2_5thoct_12.oif,60.905,2703.731,99126.904
MAX_vg2_5thoct_12.oif,62.148,2730.269,99126.904
MAX_vg2_5thoct_12.oif,63.391,2695.981,99126.904
MAX_vg2_5thoct_12.oif,64.634,2701.346,99126.904
MAX_vg2_5thoct_12.oif,65.877,2703.615,99126.904
MAX_vg2_5thoct_12.oif,67.12,2646.346,99126.904
MAX_vg2_5thoct_12.oif,68.363,2629.442,99126.904
MAX_vg2_5thoct_12.oif,69.606,2717.865,99126.904
MAX_vg2_5thoct_12.oif,70.849,2752.692,99126.904
MAX_vg2_5thoct_12.oif,72.092,2806.096,99126.904
MAX_vg2_5thoct_12.oif,73.335,2858.635,99126.904
MAX_vg2_5thoct_12.oif,74.578,2778.231,99126.904
MAX_vg2_5thoct_12.oif,75.821,2640.596,99126.904
MAX_vg2_5thoct_12.oif,77.064,2599.154,99126.904
MAX_vg2_5thoct_12.oif,78.307,2651.385,99126.904
MAX_vg2_5thoct_12.oif,79.55,2632.308,99126.904
MAX_vg2_5thoct_12.oif,80.793,2702.404,99126.904
MAX_vg2_5thoct_12.oif,82.036,2680.289,99126.904
MAX_vg2_5thoct_12.oif,83.279,2597.346,99126.904
MAX_vg2_5thoct_12.oif,84.522,2603.25,99126.904
MAX_vg2_5thoct_12.oif,85.765,2669.173,99126.904
MAX_vg2_5thoct_12.oif,87.008,2579.539,99126.904
MAX_vg2_5thoct_12.oif,88.251,2486.423,99126.904
MAX_vg2_5thoct_12.oif,89.494,2440.096,99126.904
MAX_vg2_5thoct_12.oif,90.737,2452.692,99126.904
MAX_vg2_5thoct_12.oif,91.98,2443.461,99126.904
MAX_vg2_5thoct_12.oif,93.223,2541.865,99126.904
MAX_vg2_5thoct_12.oif,94.466,2520.673,99126.904
MAX_vg2_5thoct_12.oif,95.709,2501.077,99126.904
MAX_vg2_5thoct_12.oif,96.952,2416.673,99126.904
MAX_vg2_5thoct_12.oif,98.195,2425.539,99126.904
MAX_vg2_5thoct_12.oif,99.438,2402.789,99126.904
MAX_vg2_5thoct_12.oif,100.68,2419.635,99126.904
MAX_vg2_5thoct_12.oif,101.923,2363.173,99126.904
MAX_vg2_5thoct_12.oif,103.166,2347.673,99126.904
MAX_vg2_5thoct_12.oif,104.409,2317.327,99126.904
MAX_vg2_5thoct_12.oif,105.652,2301.692,99126.904
MAX_vg2_5thoct_12.oif,106.895,2315.942,99126.904
MAX_vg2_5thoct_12.oif,108.138,2292.365,99126.904
MAX_vg2_5thoct_12.oif,109.381,2286.135,99126.904
MAX_vg2_5thoct_12.oif,110.624,2225.981,99126.904
MAX_vg2_5thoct_12.oif,111.867,2224.692,99126.904
MAX_vg2_5thoct_12.oif,113.11,2247.211,99126.904
MAX_vg2_5thoct_12.oif,114.353,2201.789,99126.904
MAX_vg2_5thoct_12.oif,115.596,2185.942,99126.904
MAX_vg2_5thoct_12.oif,116.839,2145.615,99126.904
MAX_vg2_5thoct_12.oif,118.082,2152.769,99126.904
MAX_vg2_5thoct_12.oif,119.325,2151,99126.904
MAX_vg2_5thoct_12.oif,120.568,2115.25,99126.904
MAX_vg2_5thoct_12.oif,121.811,2093.269,99126.904
MAX_vg2_5thoct_12.oif,123.054,2080.385,99126.904
MAX_vg2_5thoct_12.oif,124.297,2065.365,99126.904
MAX_vg2_5thoct_12.oif,125.54,2063.711,99126.904
MAX_vg2_5thoct_12.oif,126.783,2013.519,99126.904
MAX_vg2_5thoct_12.oif,128.026,2016.885,99126.904
MAX_vg2_5thoct_12.oif,129.269,1983.981,99126.904
MAX_vg2_5thoct_12.oif,130.512,1938.25,99126.904
MAX_vg2_5thoct_12.oif,131.755,1872.788,99126.904
MAX_vg2_5thoct_12.oif,132.998,1854.827,99126.904
MAX_vg2_5thoct_12.oif,134.241,1816.269,99126.904
MAX_vg2_5thoct_12.oif,135.484,1796.865,99126.904
MAX_vg2_5thoct_12.oif,136.727,1762.173,99126.904
MAX_vg2_5thoct_12.oif,137.97,1703.154,99126.904
MAX_vg2_5thoct_12.oif,139.212,1683.692,99126.904
MAX_vg2_5thoct_12.oif,140.455,1641.25,99126.904
MAX_vg2_5thoct_12.oif,141.698,1590.558,99126.904
MAX_vg2_5thoct_12.oif,142.941,1554.423,99126.904
MAX_vg2_5thoct_12.oif,144.184,1501.596,99126.904
MAX_vg2_5thoct_12.oif,145.427,1506.692,99126.904
MAX_vg2_5thoct_12.oif,146.67,1448.5,99126.904
MAX_vg2_5thoct_12.oif,147.913,1430.615,99126.904
MAX_vg2_5thoct_12.oif,149.156,1452.269,99126.904
MAX_vg2_5thoct_12.oif,150.399,1430.654,99126.904
MAX_vg2_5thoct_12.oif,151.642,1429.288,99126.904
MAX_vg2_5thoct_12.oif,152.885,1438.654,99126.904
MAX_vg2_5thoct_12.oif,154.128,1425.154,99126.904
MAX_vg2_5thoct_12.oif,155.371,1396.538,99126.904
MAX_vg2_5thoct_12.oif,156.614,1400.827,99126.904
MAX_vg2_5thoct_12.oif,157.857,1420.635,99126.904
MAX_vg2_5thoct_12.oif,159.1,1402.327,99126.904
MAX_vg2_5thoct_12.oif,160.343,1390,99126.904
MAX_vg2_5thoct_12.oif,161.586,1345.788,99126.904
MAX_vg2_5thoct_12.oif,162.829,1338.577,99126.904
MAX_vg2_5thoct_12.oif,164.072,1366.75,99126.904
MAX_vg2_5thoct_12.oif,165.315,1391.481,99126.904
MAX_vg2_5thoct_12.oif,166.558,1388.327,99126.904
MAX_vg2_5thoct_13.oif,0,1573.414,66858.634
MAX_vg2_5thoct_13.oif,1.243,1602.258,66858.634
MAX_vg2_5thoct_13.oif,2.486,1631.084,66858.634
MAX_vg2_5thoct_13.oif,3.729,1623.894,66858.634
MAX_vg2_5thoct_13.oif,4.972,1585.064,66858.634
MAX_vg2_5thoct_13.oif,6.215,1508.545,66858.634
MAX_vg2_5thoct_13.oif,7.458,1432.004,66858.634
MAX_vg2_5thoct_13.oif,8.701,1360.934,66858.634
MAX_vg2_5thoct_13.oif,9.944,1330.902,66858.634
MAX_vg2_5thoct_13.oif,11.187,1367.758,66858.634
MAX_vg2_5thoct_13.oif,12.43,1423.746,66858.634
MAX_vg2_5thoct_13.oif,13.673,1474.871,66858.634
MAX_vg2_5thoct_13.oif,14.916,1484.617,66858.634
MAX_vg2_5thoct_13.oif,16.159,1474.628,66858.634
MAX_vg2_5thoct_13.oif,17.402,1460.207,66858.634
MAX_vg2_5thoct_13.oif,18.645,1489.189,66858.634
MAX_vg2_5thoct_13.oif,19.888,1517.918,66858.634
MAX_vg2_5thoct_13.oif,21.13,1561.462,66858.634
MAX_vg2_5thoct_13.oif,22.373,1621.743,66858.634
MAX_vg2_5thoct_13.oif,23.616,1625.185,66858.634
MAX_vg2_5thoct_13.oif,24.859,1599.796,66858.634
MAX_vg2_5thoct_13.oif,26.102,1542.838,66858.634
MAX_vg2_5thoct_13.oif,27.345,1471.848,66858.634
MAX_vg2_5thoct_13.oif,28.588,1464.479,66858.634
MAX_vg2_5thoct_13.oif,29.831,1518.875,66858.634
MAX_vg2_5thoct_13.oif,31.074,1547.197,66858.634
MAX_vg2_5thoct_13.oif,32.317,1557.409,66858.634
MAX_vg2_5thoct_13.oif,33.56,1605.509,66858.634
MAX_vg2_5thoct_13.oif,34.803,1663.576,66858.634
MAX_vg2_5thoct_13.oif,36.046,1699.341,66858.634
MAX_vg2_5thoct_13.oif,37.289,1755.501,66858.634
MAX_vg2_5thoct_13.oif,38.532,1783.014,66858.634
MAX_vg2_5thoct_13.oif,39.775,1814.46,66858.634
MAX_vg2_5thoct_13.oif,41.018,1847.591,66858.634
MAX_vg2_5thoct_13.oif,42.261,1870.959,66858.634
MAX_vg2_5thoct_13.oif,43.504,1898.5,66858.634
MAX_vg2_5thoct_13.oif,44.747,1923.818,66858.634
MAX_vg2_5thoct_13.oif,45.99,1950.225,66858.634
MAX_vg2_5thoct_13.oif,47.233,1991.464,66858.634
MAX_vg2_5thoct_13.oif,48.476,2044.059,66858.634
MAX_vg2_5thoct_13.oif,49.719,2091.812,66858.634
MAX_vg2_5thoct_13.oif,50.962,2087.072,66858.634
MAX_vg2_5thoct_13.oif,52.205,2123.984,66858.634
MAX_vg2_5thoct_13.oif,53.448,2154.013,66858.634
MAX_vg2_5thoct_13.oif,54.691,2188.433,66858.634
MAX_vg2_5thoct_13.oif,55.934,2230.26,66858.634
MAX_vg2_5thoct_13.oif,57.177,2287.361,66858.634
MAX_vg2_5thoct_13.oif,58.42,2340.9,66858.634
MAX_vg2_5thoct_13.oif,59.662,2351.003,66858.634
MAX_vg2_5thoct_13.oif,60.905,2327.315,66858.634
MAX_vg2_5thoct_13.oif,62.148,2335.947,66858.634
MAX_vg2_5thoct_13.oif,63.391,2361.443,66858.634
MAX_vg2_5thoct_13.oif,64.634,2422.608,66858.634
MAX_vg2_5thoct_13.oif,65.877,2477.909,66858.634
MAX_vg2_5thoct_13.oif,67.12,2545.849,66858.634
MAX_vg2_5thoct_13.oif,68.363,2590.594,66858.634
MAX_vg2_5thoct_13.oif,69.606,2624.303,66858.634
MAX_vg2_5thoct_13.oif,70.849,2625.271,66858.634
MAX_vg2_5thoct_13.oif,72.092,2641.364,66858.634
MAX_vg2_5thoct_13.oif,73.335,2722.631,66858.634
MAX_vg2_5thoct_13.oif,74.578,2828.827,66858.634
MAX_vg2_5thoct_13.oif,75.821,2961.604,66858.634
MAX_vg2_5thoct_13.oif,77.064,3010.553,66858.634
MAX_vg2_5thoct_13.oif,78.307,3095.969,66858.634
MAX_vg2_5thoct_13.oif,79.55,3091.602,66858.634
MAX_vg2_5thoct_13.oif,80.793,3050.548,66858.634
MAX_vg2_5thoct_13.oif,82.036,3074.238,66858.634
MAX_vg2_5thoct_13.oif,83.279,3028.247,66858.634
MAX_vg2_5thoct_13.oif,84.522,2972.652,66858.634
MAX_vg2_5thoct_13.oif,85.765,2899.904,66858.634
MAX_vg2_5thoct_13.oif,87.008,2837.777,66858.634
MAX_vg2_5thoct_13.oif,88.251,2761.833,66858.634
MAX_vg2_5thoct_13.oif,89.494,2696.73,66858.634
MAX_vg2_5thoct_13.oif,90.737,2638.31,66858.634
MAX_vg2_5thoct_13.oif,91.98,2621.639,66858.634
MAX_vg2_5thoct_13.oif,93.223,2572.262,66858.634
MAX_vg2_5thoct_13.oif,94.466,2471.336,66858.634
MAX_vg2_5thoct_13.oif,95.709,2397.156,66858.634
MAX_vg2_5thoct_13.oif,96.952,2368.624,66858.634
MAX_vg2_5thoct_13.oif,98.195,2344.749,66858.634
MAX_vg2_5thoct_13.oif,99.438,2329.918,66858.634
MAX_vg2_5thoct_13.oif,100.68,2275.757,66858.634
MAX_vg2_5thoct_13.oif,101.923,2217.714,66858.634
MAX_vg2_5thoct_13.oif,103.166,2182.36,66858.634
MAX_vg2_5thoct_13.oif,104.409,2111.799,66858.634
MAX_vg2_5thoct_13.oif,105.652,2080.688,66858.634
MAX_vg2_5thoct_13.oif,106.895,2055.904,66858.634
MAX_vg2_5thoct_13.oif,108.138,2039.439,66858.634
MAX_vg2_5thoct_13.oif,109.381,1996.031,66858.634
MAX_vg2_5thoct_13.oif,110.624,1968.278,66858.634
MAX_vg2_5thoct_13.oif,111.867,1933.681,66858.634
MAX_vg2_5thoct_13.oif,113.11,1905.299,66858.634
MAX_vg2_5thoct_13.oif,114.353,1896.88,66858.634
MAX_vg2_5thoct_13.oif,115.596,1862.489,66858.634
MAX_vg2_5thoct_13.oif,116.839,1810.524,66858.634
MAX_vg2_5thoct_13.oif,118.082,1804.001,66858.634
MAX_vg2_5thoct_13.oif,119.325,1774.679,66858.634
MAX_vg2_5thoct_13.oif,120.568,1743.175,66858.634
MAX_vg2_5thoct_13.oif,121.811,1714.49,66858.634
MAX_vg2_5thoct_13.oif,123.054,1690.309,66858.634
MAX_vg2_5thoct_13.oif,124.297,1672.177,66858.634
MAX_vg2_5thoct_13.oif,125.54,1651.198,66858.634
MAX_vg2_5thoct_13.oif,126.783,1622.447,66858.634
MAX_vg2_5thoct_13.oif,128.026,1605.161,66858.634
MAX_vg2_5thoct_13.oif,129.269,1579.405,66858.634
MAX_vg2_5thoct_13.oif,130.512,1553.685,66858.634
MAX_vg2_5thoct_13.oif,131.755,1556.295,66858.634
MAX_vg2_5thoct_13.oif,132.998,1552.339,66858.634
MAX_vg2_5thoct_13.oif,134.241,1552.559,66858.634
MAX_vg2_5thoct_13.oif,135.484,1490.736,66858.634
MAX_vg2_5thoct_13.oif,136.727,1431.656,66858.634
MAX_vg2_5thoct_13.oif,137.97,1430.043,66858.634
MAX_vg2_5thoct_13.oif,139.212,1439.066,66858.634
MAX_vg2_5thoct_13.oif,140.455,1436.299,66858.634
MAX_vg2_5thoct_13.oif,141.698,1415.591,66858.634
MAX_vg2_5thoct_13.oif,142.941,1390.109,66858.634
MAX_vg2_5thoct_13.oif,144.184,1377.692,66858.634
MAX_vg2_5thoct_13.oif,145.427,1361.891,66858.634
MAX_vg2_5thoct_14.oif,0,1709.786,76352.482
MAX_vg2_5thoct_14.oif,1.243,1742.115,76352.482
MAX_vg2_5thoct_14.oif,2.486,1754.059,76352.482
MAX_vg2_5thoct_14.oif,3.729,1787.59,76352.482
MAX_vg2_5thoct_14.oif,4.972,1802.44,76352.482
MAX_vg2_5thoct_14.oif,6.215,1850.118,76352.482
MAX_vg2_5thoct_14.oif,7.458,1918.766,76352.482
MAX_vg2_5thoct_14.oif,8.701,1960.857,76352.482
